timestamp,document_url,document_hash,question,answer,response_time_ms,endpoint_type,cache_used,chunk_count,confidence_score
2025-08-09T13:18:48.620279,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"An insured's child (a dependent above 18 but under 26, unemployed and unmarried) requires dental surgery after an accident. What is the claim admissibility, considering both eligibility and dental exclusions, and what is the process for this specific scenario?","The claim for dental surgery after an accident is admissible. The policy does not explicitly exclude dental treatment for accidents. The process involves submitting the claim with the required documents, including a copy of the policy and any additional information requested by the insurer.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.622287,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If an insured undergoes Intra Operative Neuro Monitoring (IONM) during brain surgery, and also needs ICU care in a city over 1 million population, how are the respective expenses limited according to modern treatments, critical care definition, and policy schedule?","The expenses for Intra Operative Neuro Monitoring (IONM) during brain surgery are limited up to the limit specified in the Policy Schedule or Certificate of Insurance per policy period. The ICU care in a city over 1 million population is covered up to the category/limit specified in the Policy Schedule/ Certificate of Insurance or actual expenses incurred, whichever is less.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.626274,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"A policyholder requests to add their newly-adopted child as a dependent. The child is 3 years old. What is the process and under what circumstances may the insurer refuse cover for the child, referencing eligibility and addition/deletion clauses?","The policyholder can add their newly-adopted child as a dependent, provided the child is under 18 years old and the adoption is legally recognized. The insurer may refuse cover if the adoption is not legally recognized or if the child is over 18 years old and not dependent.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.627332,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If a person is hospitalised for a day care cataract procedure and after two weeks develops complications requiring 5 days of inpatient care in a non-network hospital, describe the claim process for both events, referencing claim notification timelines and document requirements.","For the day care cataract procedure, the claim should be notified within 24 hours from the date of emergency hospitalisation or before the Insured Person's discharge from Hospital, whichever is earlier. For the inpatient care due to complications, the claim should be notified within 15 days from the date of discharge from hospital. The company will accept bills/invoices/medical treatment related documents only in the Insured Person's name for whom the claim is submitted.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.628275,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"An insured mother with cover opted for maternity is admitted for a complicated C-section but sadly, the newborn expires within 24 hours requiring separate intensive care. What is the claim eligibility for the newborn's treatment expenses, referencing definitions, exclusions, and newborn cover terms?","The claim eligibility for the newborn's treatment expenses is not explicitly stated in the provided document context. However, based on the general terms, it is likely that the newborn's treatment expenses would be covered under the maternity benefit, as the newborn is a result of the insured mother's pregnancy and delivery.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.629276,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If a policyholder files a claim for inpatient psychiatric treatment, attaching as supporting documents a prescription from a general practitioner and a discharge summary certified by a registered Clinical Psychologist, is this sufficient? Justify with reference to definitions of eligible practitioners/mental health professionals and claim document rules.","No, the documents provided are not sufficient. The policy requires a certificate from a Specialist Medical Practitioner detailing the cause of infertility, treatment, and procedure for infertility treatment cover. Additionally, for psychiatric treatment, the policy specifies that the claim should be supported by a certificate from a psychiatrist or a Clinical Psychologist.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.630266,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"A patient receives oral chemotherapy in a network hospital and requests reimbursement for ECG electrodes and gloves used during each session. According to annexures, which of these items (if any) are admissible, and under what constraints?",ECG electrodes are admissible up to 5 electrodes per case visiting OT or ICU. Sterilized gloves are also admissible.,5034.4,standard,TRUE,204,
2025-08-09T13:18:48.631269,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"A hospitalized insured person develops an infection requiring post-hospitalization diagnostics and pharmacy expenses 20 days after discharge. Pre-hospitalisation expenses of the same illness occurred 18 days before admission. Explain which of these expenses can be claimed, referencing relevant policy definitions and limits.",The pre-hospitalisation expenses can be claimed as they are related to the same illness and occurred within the specified time frame. The post-hospitalisation diagnostics and pharmacy expenses can also be claimed as they are related to the same illness and occurred within the policy period.,5034.4,standard,TRUE,204,
2025-08-09T13:18:48.632265,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If a dependent child turns 27 during the policy period but the premium was paid at the beginning of the coverage year, how long does their coverage continue, and when is it terminated with respect to eligibility and deletion protocols?","If a dependent child turns 27 during the policy period, their coverage will continue until the end of the policy period. The termination of coverage for a dependent is specified in the policy as follows: 'If a dependent insured person ceases to be a Dependent; unless otherwise agreed specifically for continuation till end of policy period.'",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.634285,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"A procedure was conducted in a hospital where the insured opted for a single private room costing more than the allowed room rent limit. Diagnostic and specialist fees are billed separately. How are these associated expenses reimbursed, and what is the relevant clause?",The associated expenses for a procedure conducted in a hospital where the insured opted for a single private room costing more than the allowed room rent limit will be reimbursed in proportion to the admissible rate per day. Diagnostic and specialist fees are billed separately and will be covered up to the limit specified in the Policy Schedule/Certificate of Insurance.,5034.4,standard,TRUE,204,
2025-08-09T13:18:48.635304,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"Describe the course of action if a claim is partly rejected due to lack of required documentation, the insured resubmits the documents after 10 days, and then wishes to contest a final rejection. Refer to claim timeline rules and grievance procedures.","If a claim is partly rejected due to lack of required documentation, the insured can resubmit the documents within 10 working days of the first intimation. If the deficiency is not met or is partially met within this period, the company may deduct the amount of claim for which deficiency is intimated and settle the claim if otherwise valid under the Policy. If the claim is finally rejected, the insured may represent for reconsideration of the decision within 15 days from the date of receipt of the claims decision.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.637275,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,An insured person is hospitalized for 22 hours for a minimally invasive surgery under general anesthesia. The procedure typically required more than 24 hours prior to technological advances. Is their claim eligible? Cite the relevant category and its requirements.,"Yes, the claim is eligible. The policy covers expenses for hospitalisation and surgery, including minimally invasive procedures under general anesthesia, as long as the notification is made within the prescribed time limits.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.638284,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"When the insured is hospitalized in a town with less than 1 million population, what are the minimum infrastructure requirements for the hospital to qualify under this policy, and how are they different in metropolitan areas?","For a hospital in a town with less than 1 million population, the minimum infrastructure requirements to qualify under this policy are: having at least 10 in-patient beds. In metropolitan areas, the minimum requirement is at least 15 in-patient beds.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.639288,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"A group employer wishes to add a new employee, their spouse, and sibling as insured persons mid-policy. What are the eligibility criteria for each, and what documentation is necessary to process these additions?","To add a new employee, their spouse, and sibling as insured persons mid-policy, the following criteria and documentation are necessary:",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.640283,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"Summarize the coverage for robotic surgery for cancer, including applicable sub-limits, when done as a day care procedure vs inpatient hospitalization.","Robotic surgery for cancer is not explicitly mentioned in the provided document context. However, the document does cover 'Modern Treatment Methods & Advancement in Technologies' under Clause III.A.1, which includes various advanced surgical procedures. The coverage for robotic surgery would likely fall under this category, but specific sub-limits are not provided for robotic surgery.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.641376,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If an accident necessitates air ambulance evacuation with subsequent inpatient admission, what steps must be followed for both pre-authorization and claims assessment? Discuss mandatory requirements and documentation.","For air ambulance evacuation and subsequent inpatient admission, the following steps must be followed:",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.642336,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"Explain how the policy treats waiting periods for a specific illness (e.g., knee replacement due to osteoarthritis) if an insured had prior continuous coverage under a different insurer but recently ported to this policy.","If an insured had prior continuous coverage under a different insurer but recently ported to this policy, the waiting period for a specific illness like knee replacement due to osteoarthritis would be reduced to the extent of prior coverage. This is stated in the document under the 'Waiting Periods' section.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.646293,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"If a doctor prescribes an imported medication not normally used in India as part of inpatient treatment, will the expense be covered? Reference relevant clauses on unproven/experimental treatment and medical necessity.","The expense for an imported medication not normally used in India as part of inpatient treatment may not be covered, as it falls under 'Unproven/Experimental Treatment' which is not based on established medical practice in India.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.648277,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,A member of a non-employer group policy dies during the policy period. What happens to the coverage of their dependents and what options exist for continued coverage until policy expiration?,"In the event of a member of a non-employer group policy dying during the policy period, their dependents may continue to be covered until the expiry of the policy period at the option of the insured.",5034.4,standard,TRUE,204,
2025-08-09T13:18:48.649285,https://hackrx.blob.core.windows.net/assets/UNI%20GROUP%20HEALTH%20INSURANCE%20POLICY%20-%20UIIHLGP26043V022526%201.pdf?sv=2023-01-03&spr=https&st=2025-07-31T17%3A06%3A03Z&se=2026-08-01T17%3A06%3A00Z&sr=b&sp=r&sig=wLlooaThgRx91i2z4WaeggT0qnuUUEzIUKj42GsvMfg%3D,4b1daa774e6842b13585e55ebdf9d545,"For claims involving implanted devices (e.g., cardiac stents), what is the requirement for supporting documentation, and how might the claim be affected if only a generic invoice (no implant sticker) is provided?","For claims involving implanted devices (e.g., cardiac stents), the requirement for supporting documentation includes the original invoice with payment receipt and implant stickers for all implants used during surgeries. If only a generic invoice (no implant sticker) is provided, the claim may be affected as the implant sticker is a crucial part of the documentation required to verify the authenticity and details of the implanted device.",5034.4,standard,TRUE,204,
